haz_type,unit,tot_value,aai_agg,event_id,event_name,event_date,event_frequency,frequency_unit,at_event,eai_exp,exp_lat,exp_lon,exp_crs
,,,,1116,1116,1.0,0.05,,0.0,30.5500000000003,54.93683,-2.741467,
,,,,1117,1117,1.0,0.05,,0.0,19.650000000000144,54.937824,-2.5541604,
,,,,1118,1118,1.0,0.05,,0.0,22.80000000000019,54.938534,-2.366844,
,,,,1119,1119,1.0,0.05,,0.0,27.250000000000252,54.938953,-2.1795208,
,,,,1120,1120,1.0,0.05,,0.0,33.75000000000022,54.939087,-1.9921948,
,,,,1121,1121,1.0,0.05,,0.0,39.69999999999988,54.93893,-1.8048687,
,,,,1122,1122,1.0,0.05,,0.0,44.84999999999959,54.938488,-1.6175461,
,,,,1123,1123,1.0,0.05,,0.0,34.60000000000017,54.93775,-1.4302304,
,,,,1124,1124,1.0,0.05,,0.0,27.10000000000025,54.925766,-7.425635,
,,,,1125,1125,1.0,0.05,,0.0,20.85000000000016,54.933968,-7.2391624,
,,,,1126,1126,1.0,0.05,,0.0,18.900000000000134,54.941887,-7.0525966,
,,,,1127,1127,1.0,0.05,,0.0,18.200000000000124,54.94952,-6.865941,
,,,,1128,1128,1.0,0.05,,0.0,21.250000000000167,54.956863,-6.6791987,
,,,,1129,1129,1.0,0.05,,0.0,23.350000000000197,54.963924,-6.4923735,
,,,,1130,1130,1.0,0.05,,0.0,20.450000000000156,54.9707,-6.305468,
,,,,1131,1131,1.0,0.05,,0.0,9.800000000000004,54.977184,-6.118486,
,,,,1132,1132,1.0,0.05,,0.0,9.349999999999998,55.010067,-4.9951653,
,,,,1133,1133,1.0,0.05,,0.0,15.500000000000085,55.014538,-4.8077383,
,,,,1134,1134,1.0,0.05,,0.0,22.85000000000019,55.018723,-4.6202607,
,,,,1135,1135,1.0,0.05,,0.0,14.650000000000073,55.022617,-4.4327364,
,,,,1136,1136,1.0,0.05,,0.0,16.950000000000106,55.026226,-4.2451687,
,,,,1137,1137,1.0,0.05,,0.0,25.60000000000023,55.02954,-4.0575604,
,,,,1138,1138,1.0,0.05,,0.0,21.650000000000173,55.03257,-3.8699155,
,,,,1139,1139,1.0,0.05,,0.0,27.350000000000254,55.03531,-3.6822367,
,,,,1140,1140,1.0,0.05,,0.0,29.400000000000283,55.03776,-3.4945278,
,,,,1141,1141,1.0,0.05,,0.0,30.150000000000293,55.03992,-3.306792,
,,,,1142,1142,1.0,0.05,,0.0,32.90000000000027,55.04179,-3.1190329,
,,,,1143,1143,1.0,0.05,,0.0,35.9000000000001,55.043373,-2.9312537,
,,,,1144,1144,1.0,0.05,,0.0,27.300000000000253,55.044666,-2.7434576,
,,,,1145,1145,1.0,0.05,,0.0,19.45000000000014,55.045666,-2.5556483,
,,,,1146,1146,1.0,0.05,,0.0,20.900000000000162,55.04638,-2.3678288,
,,,,1147,1147,1.0,0.05,,4.0,31.650000000000315,55.046803,-2.180003,
,,,,1148,1148,1.0,0.05,,21.0,27.350000000000254,55.046936,-1.9921738,
,,,,1149,1149,1.0,0.05,,74.0,34.550000000000175,55.046776,-1.8043447,
,,,,1150,1150,1.0,0.05,,60.0,40.44999999999984,55.04633,-1.6165192,
,,,,1151,1151,1.0,0.05,,13.0,22.300000000000182,55.033127,-7.4401746,
,,,,1152,1152,1.0,0.05,,0.0,24.500000000000213,55.041363,-7.2532077,
,,,,1153,1153,1.0,0.05,,0.0,21.250000000000167,55.049313,-7.0661473,
,,,,1154,1154,1.0,0.05,,0.0,21.35000000000017,55.056976,-6.878996,
,,,,1155,1155,1.0,0.05,,0.0,27.250000000000252,55.06435,-6.691757,
,,,,1156,1156,1.0,0.05,,0.0,29.650000000000286,55.071438,-6.5044346,
,,,,1157,1157,1.0,0.05,,0.0,18.850000000000133,55.07824,-6.3170314,
,,,,1158,1158,1.0,0.05,,0.0,9.800000000000004,55.08475,-6.1295505,
,,,,1159,1159,1.0,0.05,,0.0,14.850000000000076,55.117764,-5.0032253,
,,,,1160,1160,1.0,0.05,,0.0,19.900000000000148,55.122253,-4.8152957,
,,,,1161,1161,1.0,0.05,,0.0,16.5000000000001,55.126457,-4.627315,
,,,,1162,1162,1.0,0.05,,0.0,10.350000000000012,55.130367,-4.439287,
,,,,1163,1163,1.0,0.05,,0.0,17.550000000000114,55.133987,-4.2512155,
,,,,1164,1164,1.0,0.05,,0.0,18.200000000000124,55.137318,-4.0631027,
,,,,1165,1165,1.0,0.05,,0.0,16.950000000000106,55.140358,-3.874953,
,,,,1166,1166,1.0,0.05,,0.0,24.500000000000213,55.14311,-3.6867692,
,,,,1167,1167,1.0,0.05,,0.0,27.650000000000258,55.14557,-3.4985552,
,,,,1168,1168,1.0,0.05,,0.0,24.30000000000021,55.147736,-3.310314,
,,,,1169,1169,1.0,0.05,,0.0,19.40000000000014,55.149616,-3.122049,
,,,,1170,1170,1.0,0.05,,0.0,22.75000000000019,55.151203,-2.9337637,
,,,,1171,1171,1.0,0.05,,0.0,20.70000000000016,55.1525,-2.7454617,
,,,,1172,1172,1.0,0.05,,0.0,15.950000000000092,55.153507,-2.557146,
,,,,1173,1173,1.0,0.05,,0.0,21.950000000000177,55.15422,-2.3688204,
,,,,1174,1174,1.0,0.05,,0.0,21.900000000000176,55.154644,-2.1804883,
,,,,1175,1175,1.0,0.05,,0.0,20.75000000000016,55.154778,-1.9921527,
,,,,1176,1176,1.0,0.05,,0.0,31.450000000000312,55.15462,-1.8038173,
,,,,1177,1177,1.0,0.05,,0.0,34.1500000000002,55.154175,-1.6154853,
,,,,1178,1178,1.0,0.05,,0.0,13.900000000000063,55.16443,-6.8921385,
,,,,1179,1179,1.0,0.05,,0.0,21.50000000000017,55.171833,-6.7044,
,,,,1180,1180,1.0,0.05,,0.0,23.850000000000204,55.178947,-6.516577,
,,,,1181,1181,1.0,0.05,,0.0,17.35000000000011,55.185776,-6.3286724,
,,,,1182,1182,1.0,0.05,,0.0,10.450000000000014,55.192314,-6.1406894,
,,,,1183,1183,1.0,0.05,,0.0,21.200000000000166,55.22997,-4.8229036,
,,,,1184,1184,1.0,0.05,,0.0,15.500000000000085,55.234184,-4.6344166,
,,,,1185,1185,1.0,0.05,,0.0,12.35000000000004,55.238113,-4.445882,
,,,,1186,1186,1.0,0.05,,0.0,12.30000000000004,55.24175,-4.2573028,
,,,,1187,1187,1.0,0.05,,0.0,11.950000000000035,55.24509,-4.068682,
,,,,1188,1188,1.0,0.05,,0.0,16.750000000000103,55.248142,-3.8800244,
,,,,1189,1189,1.0,0.05,,0.0,16.850000000000104,55.250904,-3.6913323,
,,,,1190,1190,1.0,0.05,,0.0,18.450000000000127,55.253376,-3.5026095,
,,,,1191,1191,1.0,0.05,,0.0,17.600000000000115,55.25555,-3.3138595,
,,,,1192,1192,1.0,0.05,,0.0,16.6000000000001,55.25744,-3.1250854,
,,,,1193,1193,1.0,0.05,,0.0,13.900000000000063,55.259033,-2.936291,
,,,,1194,1194,1.0,0.05,,0.0,18.800000000000132,55.260334,-2.7474792,
,,,,1195,1195,1.0,0.05,,0.0,16.150000000000095,55.261345,-2.558654,
,,,,1196,1196,1.0,0.05,,0.0,16.050000000000093,55.262062,-2.369819,
,,,,1197,1197,1.0,0.05,,0.0,20.250000000000153,55.26249,-2.1809769,
,,,,1198,1198,1.0,0.05,,0.0,20.400000000000155,55.262623,-1.9921315,
,,,,1199,1199,1.0,0.05,,0.0,34.1500000000002,55.262463,-1.8032862,
,,,,1200,1200,1.0,0.05,,0.0,31.20000000000031,55.262012,-1.6144446,
,,,,1201,1201,1.0,0.05,,0.0,24.20000000000021,55.34191,-4.6415663,
,,,,1202,1202,1.0,0.05,,0.0,15.350000000000083,55.345856,-4.452521,
,,,,1203,1203,1.0,0.05,,0.0,12.050000000000036,55.349506,-4.2634306,
,,,,1204,1204,1.0,0.05,,1.0,11.450000000000028,55.352863,-4.0742993,
,,,,1205,1205,1.0,0.05,,0.0,16.4500000000001,55.355927,-3.88513,
,,,,1206,1206,1.0,0.05,,0.0,12.050000000000036,55.3587,-3.6959262,
,,,,1207,1207,1.0,0.05,,0.0,14.750000000000075,55.36118,-3.5066912,
,,,,1208,1208,1.0,0.05,,0.0,10.600000000000016,55.363365,-3.3174288,
,,,,1209,1209,1.0,0.05,,0.0,13.100000000000051,55.365257,-3.128142,
,,,,1210,1210,1.0,0.05,,0.0,19.000000000000135,55.36686,-2.938835,
,,,,1211,1211,1.0,0.05,,0.0,22.600000000000186,55.368164,-2.7495105,
,,,,1212,1212,1.0,0.05,,181.0,21.35000000000017,55.36918,-2.5601723,
,,,,1213,1213,1.0,0.05,,59.0,15.350000000000083,55.3699,-2.3708239,
,,,,1214,1214,1.0,0.05,,36.0,15.650000000000087,55.370327,-2.1814687,
,,,,1215,1215,1.0,0.05,,17.0,26.050000000000235,55.370464,-1.99211,
,,,,1216,1216,1.0,0.05,,47.0,32.65000000000028,55.370304,-1.8027517,
,,,,1217,1217,1.0,0.05,,0.0,31.150000000000308,55.369854,-1.6133968,
,,,,1218,1218,1.0,0.05,,0.0,6.249999999999986,55.419735,-5.784974,
,,,,1219,1219,1.0,0.05,,0.0,20.450000000000156,55.44964,-4.6487637,
,,,,1220,1220,1.0,0.05,,0.0,23.900000000000205,55.453594,-4.4592047,
,,,,1221,1221,1.0,0.05,,0.0,20.10000000000015,55.45726,-4.2696004,
,,,,1222,1222,1.0,0.05,,0.0,13.00000000000005,55.460632,-4.0799546,
,,,,1223,1223,1.0,0.05,,0.0,13.950000000000063,55.463707,-3.8902702,
,,,,1224,1224,1.0,0.05,,0.0,14.200000000000067,55.46649,-3.700551,
,,,,1225,1225,1.0,0.05,,1.0,10.350000000000012,55.46898,-3.5108006,
,,,,1226,1226,1.0,0.05,,36.0,7.7499999999999805,55.471176,-3.3210223,
,,,,1227,1227,1.0,0.05,,93.0,13.500000000000057,55.473076,-3.1312196,
,,,,1228,1228,1.0,0.05,,50.0,19.150000000000137,55.47468,-2.9413962,
,,,,1229,1229,1.0,0.05,,119.0,28.60000000000027,55.475994,-2.7515554,
,,,,1230,1230,1.0,0.05,,988.0,35.600000000000115,55.477013,-2.5617008,
,,,,1231,1231,1.0,0.05,,600.0,26.950000000000248,55.477737,-2.3718357,
,,,,1232,1232,1.0,0.05,,384.0,12.650000000000045,55.47817,-2.1819637,
,,,,1233,1233,1.0,0.05,,0.0,24.500000000000213,55.478302,-1.9920886,
,,,,1234,1234,1.0,0.05,,0.0,32.450000000000294,55.47814,-1.8022134,
,,,,1235,1235,1.0,0.05,,0.0,27.350000000000254,55.477688,-1.6123419,
,,,,1236,1236,1.0,0.05,,0.0,6.499999999999985,55.533077,-5.605584,
,,,,1237,1237,1.0,0.05,,0.0,13.650000000000059,55.54367,-5.2259297,
,,,,1238,1238,1.0,0.05,,0.0,22.350000000000183,55.557358,-4.65601,
,,,,1239,1239,1.0,0.05,,0.0,26.100000000000236,55.561333,-4.465934,
,,,,1240,1240,1.0,0.05,,0.0,19.750000000000146,55.565014,-4.2758117,
,,,,1241,1241,1.0,0.05,,0.0,14.500000000000071,55.568398,-4.0856476,
,,,,1242,1242,1.0,0.05,,0.0,15.750000000000089,55.571487,-3.895445,
,,,,1243,1243,1.0,0.05,,10.0,15.200000000000081,55.57428,-3.705207,
,,,,1244,1244,1.0,0.05,,95.0,13.850000000000062,55.57678,-3.5149376,
,,,,1245,1245,1.0,0.05,,0.0,12.400000000000041,55.578983,-3.3246403,
,,,,1246,1246,1.0,0.05,,10.0,15.15000000000008,55.580894,-3.134318,
,,,,1247,1247,1.0,0.05,,211.0,19.500000000000142,55.582504,-2.943975,
,,,,1248,1248,1.0,0.05,,0.0,27.80000000000026,55.583824,-2.7536142,
,,,,1249,1249,1.0,0.05,,118.0,40.349999999999845,55.584846,-2.5632396,
,,,,1250,1250,1.0,0.05,,86.0,41.49999999999978,55.58557,-2.3728542,
,,,,1251,1251,1.0,0.05,,7.0,34.700000000000166,55.586002,-2.1824622,
,,,,1252,1252,1.0,0.05,,165.0,39.099999999999916,55.58614,-1.9920669,
,,,,1253,1253,1.0,0.05,,190.0,33.70000000000022,55.58598,-1.8016715,
,,,,1254,1254,1.0,0.05,,379.0,9.199999999999996,55.640697,-5.615476,
,,,,1255,1255,1.0,0.05,,151.0,11.500000000000028,55.646164,-5.4251623,
,,,,1256,1256,1.0,0.05,,0.0,7.89999999999998,55.651337,-5.2347846,
,,,,1257,1257,1.0,0.05,,0.0,26.050000000000235,55.665077,-4.6633053,
,,,,1258,1258,1.0,0.05,,8.0,22.15000000000018,55.669067,-4.4727087,
,,,,1259,1259,1.0,0.05,,333.0,16.800000000000104,55.672764,-4.2820654,
,,,,1260,1260,1.0,0.05,,1029.0,18.55000000000013,55.67616,-4.0913796,
,,,,1261,1261,1.0,0.05,,1616.0,22.350000000000183,55.679264,-3.900655,
,,,,1262,1262,1.0,0.05,,797.0,20.450000000000156,55.682068,-3.709895,
,,,,1263,1263,1.0,0.05,,502.0,18.250000000000124,55.684578,-3.519103,
,,,,1264,1264,1.0,0.05,,2.0,16.250000000000096,55.68679,-3.3282826,
,,,,1265,1265,1.0,0.05,,130.0,15.950000000000092,55.688705,-3.1374373,
,,,,1266,1266,1.0,0.05,,70.0,13.350000000000055,55.690327,-2.946571,
,,,,1267,1267,1.0,0.05,,138.0,22.000000000000178,55.69165,-2.755687,
,,,,1268,1268,1.0,0.05,,128.0,27.950000000000262,55.692677,-2.5647888,
,,,,1269,1269,1.0,0.05,,324.0,36.45000000000007,55.693405,-2.37388,
,,,,1270,1270,1.0,0.05,,961.0,45.449999999999555,55.69384,-2.182964,
,,,,1271,1271,1.0,0.05,,1495.0,39.89999999999987,55.693974,-1.992045,
,,,,1272,1272,1.0,0.05,,1226.0,9.249999999999996,55.73008,-6.1975203,
,,,,1273,1273,1.0,0.05,,606.0,14.000000000000064,55.748318,-5.625435,
,,,,1274,1274,1.0,0.05,,474.0,12.450000000000042,55.753807,-5.4345994,
,,,,1275,1275,1.0,0.05,,650.0,20.00000000000015,55.772797,-4.6706505,
,,,,1276,1276,1.0,0.05,,908.0,19.500000000000142,55.776802,-4.4795294,
,,,,1277,1277,1.0,0.05,,1187.0,25.300000000000225,55.78051,-4.2883615,
,,,,1278,1278,1.0,0.05,,597.0,29.30000000000028,55.783924,-4.097151,
,,,,1279,1279,1.0,0.05,,445.0,25.05000000000022,55.787037,-3.9059007,
,,,,1280,1280,1.0,0.05,,705.0,15.85000000000009,55.789852,-3.7146146,
,,,,1281,1281,1.0,0.05,,62.0,13.70000000000006,55.792374,-3.5232966,
,,,,1282,1282,1.0,0.05,,46.0,13.70000000000006,55.794594,-3.33195,
,,,,1283,1283,1.0,0.05,,323.0,17.450000000000113,55.79652,-3.140578,
,,,,1284,1284,1.0,0.05,,353.0,15.650000000000087,55.798145,-2.949185,
,,,,1285,1285,1.0,0.05,,0.0,14.050000000000065,55.799473,-2.7577739,
,,,,1286,1286,1.0,0.05,,2.0,15.050000000000079,55.800503,-2.5663486,
,,,,1287,1287,1.0,0.05,,0.0,25.75000000000023,55.801235,-2.3749125,
,,,,1288,1288,1.0,0.05,,11.0,33.20000000000025,55.80167,-2.1834695,
,,,,1289,1289,1.0,0.05,,29.0,10.100000000000009,55.830925,-6.400184,
,,,,1290,1290,1.0,0.05,,788.0,13.950000000000063,55.83762,-6.209119,
,,,,1291,1291,1.0,0.05,,700.0,9.55,55.855934,-5.635462,
,,,,1292,1292,1.0,0.05,,447.0,11.050000000000022,55.861443,-5.444101,
,,,,1293,1293,1.0,0.05,,154.0,12.550000000000043,55.87619,-4.869644,
,,,,1294,1294,1.0,0.05,,80.0,17.000000000000107,55.880512,-4.6780457,
,,,,1295,1295,1.0,0.05,,563.0,30.5000000000003,55.884533,-4.486397,
,,,,1296,1296,1.0,0.05,,796.0,32.70000000000028,55.888256,-4.2947006,
,,,,1297,1297,1.0,0.05,,477.0,30.950000000000305,55.89168,-4.102961,
,,,,1298,1298,1.0,0.05,,114.0,19.800000000000146,55.89481,-3.911182,
,,,,1299,1299,1.0,0.05,,13.0,20.250000000000153,55.897636,-3.7193666,
,,,,1300,1300,1.0,0.05,,233.0,22.85000000000019,55.900166,-3.5275187,
,,,,1301,1301,1.0,0.05,,614.0,23.900000000000205,55.902397,-3.335642,
,,,,1302,1302,1.0,0.05,,968.0,27.350000000000254,55.904327,-3.1437402,
,,,,1303,1303,1.0,0.05,,402.0,24.20000000000021,55.905964,-2.9518166,
,,,,1304,1304,1.0,0.05,,103.0,24.450000000000212,55.907295,-2.7598748,
,,,,1305,1305,1.0,0.05,,211.0,16.000000000000092,55.90833,-2.567919,
,,,,1306,1306,1.0,0.05,,287.0,16.900000000000105,55.909065,-2.3759522,
,,,,1307,1307,1.0,0.05,,356.0,11.65000000000003,55.909504,-2.1839783,
,,,,1308,1308,1.0,0.05,,196.0,7.249999999999982,55.951588,-6.0291247,
,,,,1309,1309,1.0,0.05,,425.0,9.950000000000006,55.963547,-5.645557,
,,,,1310,1310,1.0,0.05,,456.0,9.900000000000006,55.969078,-5.4536676,
,,,,1311,1311,1.0,0.05,,447.0,12.950000000000049,55.97431,-5.2617126,
,,,,1312,1312,1.0,0.05,,706.0,12.950000000000049,55.979248,-5.069696,
,,,,1313,1313,1.0,0.05,,644.0,20.85000000000016,55.988224,-4.6854916,
,,,,1314,1314,1.0,0.05,,1285.0,20.450000000000156,55.99226,-4.493311,
,,,,1315,1315,1.0,0.05,,1400.0,16.950000000000106,55.996,-4.301083,
,,,,1316,1316,1.0,0.05,,1351.0,16.4500000000001,55.99944,-4.1088114,
,,,,1317,1317,1.0,0.05,,1448.0,27.20000000000025,56.00258,-3.9164994,
,,,,1318,1318,1.0,0.05,,1061.0,32.100000000000314,56.005417,-3.7241511,
,,,,1319,1319,1.0,0.05,,282.0,27.250000000000252,56.007957,-3.53177,
,,,,1320,1320,1.0,0.05,,3.0,27.250000000000252,56.010197,-3.3393598,
,,,,1321,1321,1.0,0.05,,372.0,24.150000000000208,56.015118,-2.7619905,
,,,,1322,1322,1.0,0.05,,699.0,29.10000000000028,56.016155,-2.5695002,
,,,,1323,1323,1.0,0.05,,640.0,6.449999999999985,56.0653,-5.848073,
,,,,1324,1324,1.0,0.05,,633.0,16.5000000000001,56.07671,-5.4632993,
,,,,1325,1325,1.0,0.05,,600.0,14.200000000000067,56.081966,-5.2708116,
,,,,1326,1326,1.0,0.05,,601.0,12.400000000000041,56.08692,-5.0782614,
,,,,1327,1327,1.0,0.05,,672.0,12.250000000000039,56.091576,-4.8856525,
,,,,1328,1328,1.0,0.05,,729.0,11.950000000000035,56.095932,-4.6929884,
,,,,1329,1329,1.0,0.05,,818.0,19.600000000000144,56.099987,-4.5002728,
,,,,1330,1330,1.0,0.05,,0.0,29.500000000000284,56.10374,-4.307509,
,,,,1331,1331,1.0,0.05,,0.0,19.35000000000014,56.107193,-4.1147013,
,,,,1332,1332,1.0,0.05,,0.0,37.15000000000003,56.110344,-3.9218533,
,,,,1333,1333,1.0,0.05,,0.0,32.65000000000028,56.113197,-3.7289684,
,,,,1334,1334,1.0,0.05,,0.0,22.350000000000183,56.115746,-3.5360503,
,,,,1335,1335,1.0,0.05,,0.0,22.75000000000019,56.117996,-3.3431027,
,,,,1336,1336,1.0,0.05,,0.0,14.650000000000073,56.18434,-5.472997,
,,,,1337,1337,1.0,0.05,,0.0,11.950000000000035,56.189617,-5.279973,
,,,,1338,1338,1.0,0.05,,0.0,13.900000000000063,56.19459,-5.0868855,
,,,,1339,1339,1.0,0.05,,0.0,9.149999999999995,56.199265,-4.8937387,
,,,,1340,1340,1.0,0.05,,0.0,11.450000000000028,56.20364,-4.7005363,
,,,,1341,1341,1.0,0.05,,0.0,13.800000000000061,56.20771,-4.5072823,
,,,,1342,1342,1.0,0.05,,0.0,18.850000000000133,56.21148,-4.313979,
,,,,1343,1343,1.0,0.05,,0.0,24.95000000000022,56.214947,-4.120632,
,,,,1344,1344,1.0,0.05,,0.0,19.900000000000148,56.21811,-3.927244,
,,,,1345,1345,1.0,0.05,,78.0,10.90000000000002,56.220974,-3.7338188,
,,,,1346,1346,1.0,0.05,,0.0,17.15000000000011,56.223534,-3.54036,
,,,,1347,1347,1.0,0.05,,13.0,23.300000000000196,56.225792,-3.3468716,
,,,,1348,1348,1.0,0.05,,0.0,26.650000000000244,56.22775,-3.153357,
,,,,1349,1349,1.0,0.05,,0.0,20.250000000000153,56.2294,-2.9598203,
,,,,1350,1350,1.0,0.05,,0.0,17.450000000000113,56.23075,-2.7662652,
,,,,1351,1351,1.0,0.05,,0.0,13.450000000000056,56.291965,-5.482762,
,,,,1352,1352,1.0,0.05,,0.0,14.200000000000067,56.297264,-5.2891974,
,,,,1353,1353,1.0,0.05,,0.0,12.550000000000043,56.30226,-5.095569,
,,,,1354,1354,1.0,0.05,,0.0,9.650000000000002,56.306953,-4.901881,
,,,,1355,1355,1.0,0.05,,0.0,9.750000000000004,56.311344,-4.7081366,
,,,,1356,1356,1.0,0.05,,0.0,7.199999999999982,56.31543,-4.51434,
,,,,1357,1357,1.0,0.05,,0.0,8.09999999999998,56.319214,-4.320494,
,,,,1358,1358,1.0,0.05,,0.0,8.499999999999986,56.322697,-4.1266036,
,,,,1359,1359,1.0,0.05,,0.0,18.55000000000013,56.325874,-3.9326718,
,,,,1360,1360,1.0,0.05,,0.0,29.500000000000284,56.328747,-3.7387025,
,,,,1361,1361,1.0,0.05,,0.0,26.600000000000243,56.331318,-3.5446994,
,,,,1362,1362,1.0,0.05,,0.0,29.750000000000288,56.333588,-3.3506663,
,,,,1363,1363,1.0,0.05,,0.0,31.90000000000032,56.33555,-3.156607,
,,,,1364,1364,1.0,0.05,,0.0,29.500000000000284,56.337208,-2.9625251,
,,,,1365,1365,1.0,0.05,,0.0,8.84999999999999,56.381813,-6.0744967,
,,,,1366,1366,1.0,0.05,,0.0,11.850000000000033,56.388042,-5.8806033,
,,,,1367,1367,1.0,0.05,,0.0,17.15000000000011,56.39959,-5.492594,
,,,,1368,1368,1.0,0.05,,0.0,17.000000000000107,56.404907,-5.2984853,
,,,,1369,1369,1.0,0.05,,0.0,11.200000000000024,56.409924,-5.1043124,
,,,,1370,1370,1.0,0.05,,0.0,11.950000000000035,56.414635,-4.9100795,
,,,,1371,1371,1.0,0.05,,0.0,9.249999999999996,56.419044,-4.7157893,
,,,,1372,1372,1.0,0.05,,0.0,7.049999999999983,56.42315,-4.521446,
,,,,1373,1373,1.0,0.05,,0.0,7.7499999999999805,56.42695,-4.327054,
,,,,1374,1374,1.0,0.05,,0.0,8.449999999999985,56.430443,-4.1326165,
,,,,1375,1375,1.0,0.05,,0.0,8.549999999999986,56.433636,-3.9381373,
,,,,1376,1376,1.0,0.05,,0.0,13.950000000000063,56.43652,-3.7436202,
,,,,1377,1377,1.0,0.05,,0.0,29.30000000000028,56.439102,-3.549069,
,,,,1378,1378,1.0,0.05,,5.0,26.40000000000024,56.44138,-3.3544874,
,,,,1379,1379,1.0,0.05,,0.0,27.85000000000026,56.443348,-3.1598792,
,,,,1380,1380,1.0,0.05,,0.0,29.25000000000028,56.445015,-2.9652486,
,,,,1381,1381,1.0,0.05,,0.0,12.600000000000044,56.48936,-6.0860357,
,,,,1382,1382,1.0,0.05,,0.0,15.450000000000085,56.495613,-5.891597,
,,,,1383,1383,1.0,0.05,,0.0,11.900000000000034,56.501564,-5.6970816,
,,,,1384,1384,1.0,0.05,,0.0,12.850000000000048,56.51255,-5.307838,
,,,,1385,1385,1.0,0.05,,0.0,11.200000000000024,56.517586,-5.1131167,
,,,,1386,1386,1.0,0.05,,0.0,9.099999999999994,56.522316,-4.9183345,
,,,,1387,1387,1.0,0.05,,0.0,8.999999999999993,56.526745,-4.723495,
,,,,1388,1388,1.0,0.05,,0.0,5.699999999999988,56.530865,-4.528602,
,,,,1389,1389,1.0,0.05,,0.0,6.499999999999985,56.53468,-4.3336596,
,,,,1390,1390,1.0,0.05,,0.0,11.850000000000033,56.53819,-4.138671,
,,,,1391,1391,1.0,0.05,,0.0,8.79999999999999,56.541393,-3.9436405,
,,,,1392,1392,1.0,0.05,,0.0,11.100000000000023,56.544292,-3.7485716,
,,,,1393,1393,1.0,0.05,,0.0,22.95000000000019,56.546883,-3.5534687,
,,,,1394,1394,1.0,0.05,,0.0,33.05000000000026,56.549168,-3.3583348,
,,,,1395,1395,1.0,0.05,,0.0,26.550000000000242,56.551147,-3.1631744,
,,,,1396,1396,1.0,0.05,,0.0,20.500000000000156,56.552822,-2.9679909,
,,,,1397,1397,1.0,0.05,,0.0,23.100000000000193,56.554188,-2.7727885,
,,,,1398,1398,1.0,0.05,,0.0,9.049999999999994,56.59032,-6.2925625,
,,,,1399,1399,1.0,0.05,,0.0,12.550000000000043,56.596905,-6.097655,
,,,,1400,1400,1.0,0.05,,0.0,12.150000000000038,56.603184,-5.9026666,
,,,,1401,1401,1.0,0.05,,0.0,13.75000000000006,56.609158,-5.707601,
,,,,1402,1402,1.0,0.05,,0.0,9.149999999999995,56.62019,-5.317255,
,,,,1403,1403,1.0,0.05,,0.0,8.74999999999999,56.625244,-5.1219816,
,,,,1404,1404,1.0,0.05,,0.0,7.599999999999981,56.629997,-4.9266467,
,,,,1405,1405,1.0,0.05,,0.0,9.600000000000001,56.63444,-4.731254,
,,,,1406,1406,1.0,0.05,,0.0,10.100000000000009,56.638577,-4.5358076,
,,,,1407,1407,1.0,0.05,,0.0,11.050000000000022,56.64241,-4.3403106,
,,,,1408,1408,1.0,0.05,,0.0,7.89999999999998,56.64593,-4.1447678,
,,,,1409,1409,1.0,0.05,,0.0,14.45000000000007,56.64915,-3.949182,
,,,,1410,1410,1.0,0.05,,0.0,18.150000000000123,56.652058,-3.753558,
,,,,1411,1411,1.0,0.05,,0.0,14.600000000000072,56.654663,-3.557899,
,,,,1412,1412,1.0,0.05,,0.0,16.850000000000104,56.656956,-3.362209,
,,,,1413,1413,1.0,0.05,,0.0,21.850000000000176,56.658943,-3.1664922,
,,,,1414,1414,1.0,0.05,,0.0,26.45000000000024,56.660625,-2.9707525,
,,,,1415,1415,1.0,0.05,,0.0,25.200000000000223,56.661995,-2.7749932,
,,,,1416,1416,1.0,0.05,,0.0,20.200000000000152,56.66306,-2.5792186,
,,,,1417,1417,1.0,0.05,,0.0,8.449999999999985,56.704445,-6.1093545,
,,,,1418,1418,1.0,0.05,,0.0,12.500000000000043,56.71075,-5.9138126,
,,,,1419,1419,1.0,0.05,,0.0,17.90000000000012,56.716747,-5.7181935,
,,,,1420,1420,1.0,0.05,,0.0,12.100000000000037,56.72244,-5.5225005,
,,,,1421,1421,1.0,0.05,,0.0,11.200000000000024,56.727825,-5.3267374,
,,,,1422,1422,1.0,0.05,,0.0,8.84999999999999,56.732903,-5.1309085,
,,,,1423,1423,1.0,0.05,,0.0,5.04999999999999,56.73767,-4.935017,
,,,,1424,1424,1.0,0.05,,0.0,7.099999999999983,56.742134,-4.7390676,
,,,,1425,1425,1.0,0.05,,0.0,7.4499999999999815,56.74629,-4.543063,
,,,,1426,1426,1.0,0.05,,0.0,8.649999999999988,56.750134,-4.347008,
,,,,1427,1427,1.0,0.05,,0.0,11.100000000000023,56.753674,-4.1509066,
,,,,1428,1428,1.0,0.05,,0.0,15.500000000000085,56.756905,-3.954762,
,,,,1429,1429,1.0,0.05,,0.0,12.450000000000042,56.759827,-3.7585785,
,,,,1430,1430,1.0,0.05,,0.0,10.100000000000009,56.76244,-3.56236,
,,,,1431,1431,1.0,0.05,,0.0,10.85000000000002,56.764744,-3.3661103,
,,,,1432,1432,1.0,0.05,,0.0,9.45,56.76674,-3.1698334,
,,,,1433,1433,1.0,0.05,,0.0,11.55000000000003,56.768425,-2.9735332,
